sample_id,cohort,partition,target_description,ground_truth_object_id,initial_state_index,input_sha256,localization_sha256,condition,model,provider,generated_output_text,choice,predicted_object_id,explanation,explanation_word_count,format_valid,decision_tokens,decision_token_count,output_token_count,raw_log_probability,raw_sequence_likelihood,decision_character_span,candidate_map,correct,image_sha256,request_sha256,response_path,response_sha256,score_type
task_08_chocolate_pudding_state_07,additional_states,calibration,chocolate pudding,object_007,7,ca961f575c9107eeffe3f21acb7b9fc79abe18e7b0231e787c4fccf873806ddb,0d1d6da1036de5e221e8fbc4de057e0727f2883da6c6628b3c3ea59f06d677b5,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,2998ed464334c11f610ae91f6b02316b19a28f0145d4ccb29965795d28863965,4373ee01a7e40dd76bc542996308de6b166ea22533bd23932b82bc17a1cba136,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_07_label_only.json,839c1d869c3fe8c3c68ec3ab75a1826831dbea61ee49ad4aa30b5664c10867b5,raw_label_likelihood
task_08_chocolate_pudding_state_07,additional_states,calibration,chocolate pudding,object_007,7,ca961f575c9107eeffe3f21acb7b9fc79abe18e7b0231e787c4fccf873806ddb,0d1d6da1036de5e221e8fbc4de057e0727f2883da6c6628b3c3ea59f06d677b5,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The box behind the white lid in G matches typical chocolate pudding packaging.",G,object_007,The box behind the white lid in G matches typical chocolate pudding packaging.,13,True,"[{""index"":0,""token"":""G"",""logprob"":-0.00010902655776590109}]",1,16,-0.00010902655776590109,0.9998909793854133,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,2998ed464334c11f610ae91f6b02316b19a28f0145d4ccb29965795d28863965,979fd992e4a35070f75d538200c4439d7f14f52b287012f36b6ee29b00f64ac3,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_07_label_then_evidence.json,6f134635e38123c4a13e5a9e930fe507005b56b1cd6614f7cb6db689d9da482a,raw_label_likelihood
task_08_chocolate_pudding_state_08,additional_states,calibration,chocolate pudding,object_007,8,25a22240ed1da765d4851791b3f3d4364c69b33d824e1c0f6da4c113f21bd121,2b05e01dfef7c6300c14a8b239da319ced86978208788ca3e7e3fc1e5fc01b71,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,5eddd259cb66d0f944356e2895fbfc179816d4885462e8b337432624641d9f82,9d4bc19e131c897698ce7e19cadbd3cff4223a39a67b8f71737b48b8b0fbb9b0,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_08_label_only.json,44fbba1a25868a8165428f444216c752019a31097a098983229eeab2a32e92b3,raw_label_likelihood
task_08_chocolate_pudding_state_08,additional_states,calibration,chocolate pudding,object_007,8,25a22240ed1da765d4851791b3f3d4364c69b33d824e1c0f6da4c113f21bd121,2b05e01dfef7c6300c14a8b239da319ced86978208788ca3e7e3fc1e5fc01b71,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The box behind the white bottle in G is labeled as chocolate pudding.",G,object_007,The box behind the white bottle in G is labeled as chocolate pudding.,13,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,16,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,5eddd259cb66d0f944356e2895fbfc179816d4885462e8b337432624641d9f82,89a9ae9288cb83b6a23a7eca53ef39118c6a44908ec9e88ea8719bbf379233ac,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_08_label_then_evidence.json,7a5f8a09f81bd88bebe0b53e58434c62eccd6679715c8d06a8e11948eba0a44e,raw_label_likelihood
task_08_chocolate_pudding_state_09,additional_states,calibration,chocolate pudding,object_007,9,85504fad118903edfdd8a25e66cc6d7ef5db4c6ab6a98f653f3b7b0cdff3c097,cd3918c13d042f107c1f7065d4583915f95355e43fba383fc7b0e3466c354afe,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,8442934ce3bb18274bb6a19d2c241fd299b5b945dc07aeaa585a1729824b21c3,f23ad05c55d3da6a5c98156f77975e3285b7133e9f4c8e1adefc0d130c3f6029,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_09_label_only.json,93bdcf783eeff91dea16e1694555f8a5e07ae57bf0f7b8fde4b332edf16eb5d8,raw_label_likelihood
task_08_chocolate_pudding_state_09,additional_states,calibration,chocolate pudding,object_007,9,85504fad118903edfdd8a25e66cc6d7ef5db4c6ab6a98f653f3b7b0cdff3c097,cd3918c13d042f107c1f7065d4583915f95355e43fba383fc7b0e3466c354afe,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The box in G has a brown color and shape consistent with chocolate pudding packaging.",G,object_007,The box in G has a brown color and shape consistent with chocolate pudding packaging.,15,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,18,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,8442934ce3bb18274bb6a19d2c241fd299b5b945dc07aeaa585a1729824b21c3,4eb63253f1457768f7e27477d354432ff119000040813a2a8c29d4f4ae2338e1,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_09_label_then_evidence.json,c894054168a0f2e85b40a149741efd2bc94b7dcc8bb31f8ed4bc3c2ebd9137e7,raw_label_likelihood
task_08_chocolate_pudding_state_10,additional_states,calibration,chocolate pudding,object_007,10,9f4eaa3000021721589916112a7782fe1965dcdee3f0bb3aa8486e0ce8027863,2ee1ba79378db0999707cec1ba019687d9d0ab6053651e7f6991eb3afdb09feb,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,8a67b2a9bf541f8cf481fe45c2daf5fd8e0584b7f2dc727dd8d0c49fac50886e,abdc2f0b32a635b177f0d90af94eed42676fda919f9d1f1745673f1ee1f85974,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_10_label_only.json,4e3ee7b9ea76619906491d1ae8f7a8ac7ad4a5430df5ae41026c4444c28893c8,raw_label_likelihood
task_08_chocolate_pudding_state_10,additional_states,calibration,chocolate pudding,object_007,10,9f4eaa3000021721589916112a7782fe1965dcdee3f0bb3aa8486e0ce8027863,2ee1ba79378db0999707cec1ba019687d9d0ab6053651e7f6991eb3afdb09feb,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The box behind the bottle in G is labeled ""chocolate pudding"" and matches the target description.",G,object_007,"The box behind the bottle in G is labeled ""chocolate pudding"" and matches the target description.",16,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,22,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,8a67b2a9bf541f8cf481fe45c2daf5fd8e0584b7f2dc727dd8d0c49fac50886e,e3f57ac456445f7601c935b9e9eb7451f721a8be8afac7afedbb2762f4685251,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_10_label_then_evidence.json,7a660513e1b428a82360f63039cd0cd2d3dd091ad54031aa37940b14720117c7,raw_label_likelihood
task_09_orange_juice_state_01,additional_states,calibration,orange juice,object_003,1,cadb6a34320dfc780f66508542523d0ed23ca9f8f66177a85c602668f591bb69,5ad400a9b38fac46d433914875259b2263dcd76ef5321205fdadfa1455eaf558,label_only,gpt-4.1-mini-2025-04-14,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,f3b92587e2d4ec92e903d88d70b26697ee66e8b9c6695a116be0555a36516481,adec6b26f54d64885d93b6722f0649498dfa72f5b3c02343131374b33fc35b0b,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_09_orange_juice_state_01_label_only.json,c03c3455c02cb3e04f9c75db679f8deda43e3cd3f84b48092e4c34d1c890a373,raw_label_likelihood
task_09_orange_juice_state_01,additional_states,calibration,orange juice,object_003,1,cadb6a34320dfc780f66508542523d0ed23ca9f8f66177a85c602668f591bb69,5ad400a9b38fac46d433914875259b2263dcd76ef5321205fdadfa1455eaf558,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"C
The label clearly reads ""ORANGE JUICE"" with an orange graphic on the carton.",C,object_003,"The label clearly reads ""ORANGE JUICE"" with an orange graphic on the carton.",13,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,20,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,f3b92587e2d4ec92e903d88d70b26697ee66e8b9c6695a116be0555a36516481,493b8d3ed1808ca85fad6733f1b807bdaf9a7ec29344462b067290a5fa6a4f7c,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_09_orange_juice_state_01_label_then_evidence.json,2dfcdc8101e55266c4103f7e7a21cab292bda78b0d0b6be6f839b0ba82db394e,raw_label_likelihood
task_09_orange_juice_state_02,additional_states,calibration,orange juice,object_003,2,aba0f99ed963fba579ed7b2b05007c6347a371985597bbf884478e28428a8521,fa918e4901d228a9bad0a26ec67a6efa7c14050627a291990bcf78cec62647e3,label_only,gpt-4.1-mini-2025-04-14,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,aed07073acc9d99f352fe839dc342918321c87b57e0dcf581503b86df1a51b74,f5e6afbd78a82d6cf9df7f2a0ee88b589eef2df1cc87255021ff286a2c44437f,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_09_orange_juice_state_02_label_only.json,ca4fec21c234d521a22a6d48528da3e4b2145a80b2b0bdcb3eacb697400a883c,raw_label_likelihood
task_09_orange_juice_state_02,additional_states,calibration,orange juice,object_003,2,aba0f99ed963fba579ed7b2b05007c6347a371985597bbf884478e28428a8521,fa918e4901d228a9bad0a26ec67a6efa7c14050627a291990bcf78cec62647e3,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"C
The label clearly reads ""ORANGE JUICE"" with an orange graphic on the carton.",C,object_003,"The label clearly reads ""ORANGE JUICE"" with an orange graphic on the carton.",13,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,20,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,aed07073acc9d99f352fe839dc342918321c87b57e0dcf581503b86df1a51b74,c05251f7f3e2a17b7882089d1e0792e70672e91c8894e1c95b415b58b128d226,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_09_orange_juice_state_02_label_then_evidence.json,991796fef93cf38a582f1351761cf8e56088efe524307e71e28d6141faed78bf,raw_label_likelihood
task_09_orange_juice_state_03,additional_states,calibration,orange juice,object_003,3,d29f525856e106d7cb145866feb4b8a65292e9453e5ebf5fab73f23ed641bbd3,0d5e676a213e8603940c3b145215538b3f47f80daac344f718c163b9bc1eb331,label_only,gpt-4.1-mini-2025-04-14,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":-1.9361264946837764e-07}]",1,1,-1.9361264946837764e-07,0.9999998063873693,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,fb6b5bfb91be72bd9209aa56f56bdae0c4b0c956d579a8d1d93c2cb9c7fc8b01,fe3458f37aef8b003de314fd22daa46ce8e192899a998ce49bc24307ea9ac713,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_09_orange_juice_state_03_label_only.json,ff177253d1d491d34aee8804a406ed76355da2aa21eb9edf2a5a234f30c80a6b,raw_label_likelihood
task_09_orange_juice_state_03,additional_states,calibration,orange juice,object_003,3,d29f525856e106d7cb145866feb4b8a65292e9453e5ebf5fab73f23ed641bbd3,0d5e676a213e8603940c3b145215538b3f47f80daac344f718c163b9bc1eb331,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"C
The label clearly reads ""ORANGE JUICE"" with an orange graphic on the carton.",C,object_003,"The label clearly reads ""ORANGE JUICE"" with an orange graphic on the carton.",13,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,20,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,fb6b5bfb91be72bd9209aa56f56bdae0c4b0c956d579a8d1d93c2cb9c7fc8b01,8c58ebe4bed5f0976fdd56014f6482d57bb9d7b7b138757e4f78b916b4c58d85,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_09_orange_juice_state_03_label_then_evidence.json,3160e9ae6f596dbca5f47a96b87a4bb79aaa1386cca2b13e0a151578b01726f5,raw_label_likelihood
task_09_orange_juice_state_04,additional_states,calibration,orange juice,object_003,4,6c49f5c46f8136212cff2b2d966d3be681668b7d9fb057197fa66150aa0ed036,65815bb5f062eebbcaa5806be14e14f404ce96312801fa5e6375d62ca3ba4ba7,label_only,gpt-4.1-mini-2025-04-14,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,19c0cc09a4777e10a2ac3735dc97856e4120772ffbdabcf2ecd33e115fed7668,f31b616b0fa527d91c39cf0cb9721640f46606e9c6505bed2d17e0761649b82a,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_09_orange_juice_state_04_label_only.json,0a8b82c235ec3b1d0698742e779ba6fdd457f5b226cfb381d897ecb496c0ee32,raw_label_likelihood
task_09_orange_juice_state_04,additional_states,calibration,orange juice,object_003,4,6c49f5c46f8136212cff2b2d966d3be681668b7d9fb057197fa66150aa0ed036,65815bb5f062eebbcaa5806be14e14f404ce96312801fa5e6375d62ca3ba4ba7,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"C
The label clearly reads ""ORANGE JUICE"" with an orange graphic on the carton.",C,object_003,"The label clearly reads ""ORANGE JUICE"" with an orange graphic on the carton.",13,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,20,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,19c0cc09a4777e10a2ac3735dc97856e4120772ffbdabcf2ecd33e115fed7668,439f821fdb1bd1ce81bb95fe40fa74800e96e203fd1e33f6c1a873c4207efc06,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_09_orange_juice_state_04_label_then_evidence.json,8c20b7e59bc7f58553d76c73c239a916889ecffa44e8c0db1130bb724e367dd1,raw_label_likelihood
task_09_orange_juice_state_05,additional_states,calibration,orange juice,object_003,5,e4eb0c0ede93ebb42202960a7051eadb71af2f9df26e0c881b9447dc5edfbd24,241a2f56d742d616ebd0c144f3867e8bbb5daf16ec6ec44387aa53cd67fa71ec,label_only,gpt-4.1-mini-2025-04-14,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,8a51aa73831570a22642e153bc6b80007dde2466ad6767a72fd1cad939b3d4e2,ac30efd8582b99659bae1e0cff1875ee67c29a8c2ba341bb9e803df5e08798ec,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_09_orange_juice_state_05_label_only.json,ccbaa3289807c11c2e2bdae33068f6b69088a49f05b5f56023494e4395a9c632,raw_label_likelihood
task_09_orange_juice_state_05,additional_states,calibration,orange juice,object_003,5,e4eb0c0ede93ebb42202960a7051eadb71af2f9df26e0c881b9447dc5edfbd24,241a2f56d742d616ebd0c144f3867e8bbb5daf16ec6ec44387aa53cd67fa71ec,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"C
The label clearly reads ""ORANGE JUICE"" with an orange graphic on the carton.",C,object_003,"The label clearly reads ""ORANGE JUICE"" with an orange graphic on the carton.",13,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,20,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,8a51aa73831570a22642e153bc6b80007dde2466ad6767a72fd1cad939b3d4e2,3f3eef6455bf69c02eb95bf3980239c0b9ff5f13c9872ce37799ce124f039f17,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_09_orange_juice_state_05_label_then_evidence.json,b41b4f5241ef227f2591a922033e0589f73ea776a0b43e1b8360624ca0fc82e7,raw_label_likelihood
task_09_orange_juice_state_06,additional_states,calibration,orange juice,object_003,6,32aa3d35b7f048f05ab99104a0dbc41c665a1bd894d6dbe112ae05bd2339b8c0,501c9170716b196e19ee3a991de873b089674e126227cb1a62af614eadf5b402,label_only,gpt-4.1-mini-2025-04-14,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,5ab39a1cd2015ac6ec9a066d4032c62127c9ad8590beea175866c5daadd710c8,027fd76679791c70a4112aeb357520644f3db8a5823abf0df6139aa51077006e,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_09_orange_juice_state_06_label_only.json,d4c5588e9d118aba2bbfcb5ee094a45e8d4821191502dab4631d30859d545310,raw_label_likelihood
task_09_orange_juice_state_06,additional_states,calibration,orange juice,object_003,6,32aa3d35b7f048f05ab99104a0dbc41c665a1bd894d6dbe112ae05bd2339b8c0,501c9170716b196e19ee3a991de873b089674e126227cb1a62af614eadf5b402,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"C
The label clearly reads ""ORANGE JUICE"" with an orange graphic on the carton.",C,object_003,"The label clearly reads ""ORANGE JUICE"" with an orange graphic on the carton.",13,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,20,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,5ab39a1cd2015ac6ec9a066d4032c62127c9ad8590beea175866c5daadd710c8,3455fa249277040044ec0f4efb3990ce4550a2f6f0102be98926a4dc04108bdf,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_09_orange_juice_state_06_label_then_evidence.json,6e973b9fd98cbfc03be0ca1a71648ba2cc607fdb34c232c86720d60f663d6a44,raw_label_likelihood
